Tijd,Spanning,Stroom
17:01:18,False,False
17:01:19,False,False
17:01:20,False,False
17:01:21,False,False
17:01:22,False,False
17:01:23,False,False
17:01:24,False,False
17:01:25,False,False
17:01:26,False,False
17:01:27,False,False
17:01:28,False,False
17:01:29,False,False
17:01:30,False,False
17:01:31,False,False
17:01:32,False,False
17:01:33,False,False
17:01:34,False,False
17:01:35,False,False
17:01:36,False,False
17:01:37,False,False
17:01:38,False,False
17:01:39,False,False
17:01:40,False,False
17:01:41,False,False
17:01:42,False,False
17:01:43,False,False
17:01:44,False,False
17:01:45,False,False
17:01:46,False,False
17:01:47,False,False
17:01:48,False,False
17:01:49,False,False
17:01:50,False,False
17:01:51,False,False
17:01:52,False,False
17:01:53,False,False
17:01:54,False,False
17:01:55,False,False
17:01:56,False,False
17:01:57,False,False
17:01:58,False,False
17:01:59,False,False
17:02:00,False,False
17:02:01,False,False
17:02:02,False,False
17:02:03,False,False
17:02:04,False,False
17:02:05,False,False
17:02:06,False,False
17:02:07,False,False
17:02:08,False,False
17:02:09,False,False
17:02:10,False,False
17:02:11,False,False
17:02:12,False,False
17:02:13,False,False
17:02:14,False,False
17:02:15,False,False
17:02:16,False,False
17:02:17,False,False
17:02:18,False,False
17:02:19,False,False
17:02:20,False,False
17:02:21,False,False
17:02:22,False,False
17:02:23,False,False
17:02:24,False,False
17:02:25,False,False
17:02:26,False,False
17:02:27,False,False
17:02:28,False,False
17:02:29,False,False
17:02:30,False,False
17:02:31,False,False
17:02:32,False,False
17:02:33,False,False
17:02:34,False,False
17:02:35,False,False
17:02:36,False,False
17:02:37,False,False
17:02:38,False,False
17:02:39,False,False
17:02:40,False,False
17:02:41,False,False
17:02:42,False,False
17:02:43,False,False
17:02:44,False,False
17:02:45,False,False
17:02:46,False,False
17:02:47,False,False
17:02:48,False,False
17:02:49,False,False
17:02:50,False,False
17:02:51,False,False
17:02:52,False,False
17:02:53,False,False
17:02:54,False,False
17:02:55,False,False
17:02:56,False,False
17:02:57,False,False
17:02:58,False,False
17:02:59,False,False
17:03:00,False,False
17:03:01,False,False
17:03:02,False,False
17:03:03,False,False
17:03:04,False,False
17:03:05,False,False
17:03:06,False,False
17:03:07,False,False
17:03:08,False,False
17:03:09,False,False
17:03:10,False,False
17:03:11,False,False
17:03:12,False,False
17:03:13,False,False
17:03:14,False,False
17:03:15,False,False
17:03:16,False,False
17:03:17,False,False
17:03:18,False,False
17:03:19,False,False
17:03:20,False,False
17:03:21,False,False
17:03:22,False,False
17:03:23,False,False
17:03:24,False,False
17:03:25,False,False
17:03:26,False,False
17:03:27,False,False
17:03:28,False,False
17:03:29,False,False
17:03:30,False,False
17:03:31,False,False
17:03:32,False,False
17:03:33,False,False
17:03:34,False,False
17:03:35,False,False
17:03:36,False,False
17:03:37,False,False
17:03:38,False,False
17:03:39,False,False
17:03:40,False,False
17:03:41,False,False
17:03:42,False,False
17:03:43,False,False
17:03:44,False,False
17:03:45,False,False
17:03:46,False,False
17:03:47,False,False
17:03:48,False,False
17:03:49,False,False
17:03:50,False,False
17:03:51,False,False
17:03:52,False,False
17:03:53,False,False
17:03:54,False,False
17:03:55,False,False
17:03:56,False,False
17:03:57,False,False
17:03:58,False,False
17:03:59,False,False
17:04:00,False,False
17:04:01,False,False
17:04:02,False,False
17:04:03,False,False
17:04:04,False,False
17:04:05,False,False
17:04:06,False,False
17:04:07,False,False
17:04:08,False,False
17:04:09,False,False
17:04:10,False,False
17:04:11,False,False
17:04:12,False,False
17:04:13,False,False
17:04:14,False,False
17:04:15,False,False
17:04:16,False,False
17:04:17,False,False
17:04:18,False,False
17:04:19,False,False
17:04:20,False,False
17:04:21,False,False
17:04:22,False,False
17:04:23,False,False
17:04:24,False,False
17:04:25,False,False
17:04:26,False,False
17:04:27,False,False
17:04:28,False,False
17:04:29,False,False
17:04:30,False,False
17:04:31,False,False
17:04:32,False,False
17:04:33,False,False
17:04:34,False,False
17:04:35,False,False
17:04:36,False,False
17:04:37,False,False
17:04:38,False,False
17:04:39,False,False
17:04:40,False,False
17:04:41,False,False
17:04:42,False,False
17:04:43,False,False
17:04:44,False,False
17:04:45,False,False
17:04:46,False,False
17:04:47,False,False
17:04:48,False,False
17:04:49,False,False
17:04:50,False,False
17:04:51,False,False
17:04:52,False,False
17:04:53,False,False
17:04:54,False,False
17:04:55,False,False
17:04:56,False,False
17:04:57,False,False
17:04:58,False,False
17:04:59,False,False
17:05:00,False,False
17:05:01,False,False
17:05:02,False,False
17:05:03,False,False
17:05:04,False,False
17:05:05,False,False
17:05:06,False,False
17:05:07,False,False
17:05:08,False,False
17:05:09,False,False
17:05:10,False,False
17:05:11,False,False
17:05:12,False,False
17:05:13,False,False
17:05:14,False,False
17:05:15,False,False
17:05:16,False,False
17:05:17,False,False
17:05:18,False,False
17:05:19,False,False
17:05:20,False,False
17:05:21,False,False
